pid,hhd,relationship,age,age-group,gender,income,income-group,education,education-level,edu-year,edu-year-required,status,number,hhd-income,hhd-income-group,license,traffic,max-friend,min-friend,my-score,district,livelong,livelat,wslong,wslat,flexible,mandatory,residence-size,residence-cost,current-accessibility,move,marriage,divorce,birth,death,work,study,immigration,candidate-ws-dis,current-ws-dis,weekday-shopping,weekday-leisure,weekend-shopping,weekend-leisure,distance-max
119,119,1,26,3,0,150000,0,2,1,0,6,2,1,150000,0,0,0,40,20,0,0,113.9225972,22.50748663,113.977303,22.72436538,0,0,1,1834200,0,0,0,0,0,0,0,0,0,0,102.9437322,3,2,2,2,38
120,120,1,34,3,0,150000,0,5,1,0,0,2,1,150000,0,0,0,40,20,0,0,113.9680421,22.58692978,113.863564,22.77118378,0,0,1,2232900,0,0,0,0,0,0,0,0,0,0,97.48624529,5,1,2,2,10
121,121,1,26,3,0,150000,0,3,1,0,3,2,1,150000,0,0,0,19,8,0,0,114.0603467,22.52706101,114.37472,22.69079949,0,0,1,1744200,0,0,0,0,0,0,0,0,0,0,163.1375534,5,0,2,2,10
122,122,1,29,3,0,150000,0,3,1,0,3,2,1,150000,0,0,0,19,8,0,0,114.0165299,22.55687107,113.9874438,22.5398186,0,0,1,2745900,0,0,0,0,0,0,0,0,0,0,15.5177311,6,2,0,2,25
123,123,1,26,3,0,150000,0,2,1,0,6,2,1,150000,0,0,0,40,20,0,0,113.8922297,22.54960966,113.8893661,22.5612539,0,0,1,2659500,0,0,0,0,0,0,0,0,0,0,5.518875716,4,3,1,1,10
124,124,1,34,3,0,150000,0,1,1,0,3,2,1,150000,0,0,0,2,1,0,0,114.0169023,22.63031988,113.8716275,22.75540599,0,0,1,2076300,0,0,0,0,0,0,0,0,0,0,88.23174309,2,4,2,2,10
125,125,1,32,3,0,150000,0,3,1,0,3,2,1,150000,0,0,0,19,8,0,0,114.023723,22.53002473,113.9089654,22.7268016,0,0,1,3264921,0,0,0,0,0,0,0,0,0,0,104.8412481,1,1,0,0,10
126,126,1,27,3,0,150000,0,4,1,0,3,2,1,150000,0,0,0,19,8,0,0,114.021228,22.53092009,114.0589881,22.67556749,0,0,1,2481300,0,0,0,0,0,0,0,0,0,0,0,1,0,3,1,75
127,127,1,30,3,0,150000,0,1,1,0,3,2,1,150000,0,0,0,2,1,0,0,113.8933817,22.5087542,113.8835278,22.50407615,0,0,1,2258550,0,0,0,0,0,0,0,0,0,0,5.020325271,2,0,2,2,10
128,128,1,32,3,0,150000,0,5,1,0,0,2,1,150000,0,0,0,19,8,0,0,113.9109412,22.57815609,113.9003568,22.56407266,0,0,1,1923750,0,0,0,0,0,0,0,0,0,0,8.108305917,8,0,1,2,10
129,129,1,28,3,0,150000,0,4,1,0,3,2,1,150000,0,0,0,2,1,0,0,114.1376962,22.59014356,114.1422694,22.60791832,0,0,1,1962900,0,0,0,0,0,0,0,0,0,0,8.4471615,0,5,1,1,10
130,130,1,31,3,0,150000,0,2,1,0,6,2,1,150000,0,0,0,2,1,0,0,114.1278678,22.55997049,113.9180301,22.68796411,0,0,1,1981800,0,0,0,0,0,0,0,0,0,0,113.1248728,3,2,3,2,10
131,131,1,28,3,0,150000,0,2,1,0,6,2,1,150000,0,0,0,40,20,0,0,113.9477232,22.53044909,113.9444144,22.68440914,0,0,1,2636037,0,0,0,0,0,0,0,0,0,0,70.87560957,2,0,4,1,75
132,132,1,29,3,0,150000,0,4,1,0,3,2,1,150000,0,0,0,40,20,0,0,114.016779,22.52876707,113.9743099,22.68119216,0,0,1,1910250,0,0,0,0,0,0,0,0,0,0,72.82490361,3,3,2,1,10
133,133,1,33,3,0,150000,0,4,1,0,3,2,1,150000,0,0,0,19,8,0,0,114.0415587,22.55246041,114.3178712,22.72020294,0,0,1,1746261,0,0,0,0,0,0,0,0,0,0,148.7708566,4,2,1,2,10
134,134,1,29,3,0,150000,0,4,1,0,3,2,1,150000,0,0,0,19,8,0,0,113.9577915,22.5942434,113.9448587,22.55973271,0,0,1,1995300,0,0,0,0,0,0,0,0,0,0,0,5,1,2,2,25
135,135,1,27,3,0,150000,0,3,1,0,3,2,1,150000,0,0,0,40,20,0,0,114.0480173,22.51930582,113.9064831,22.75491946,0,0,1,2389500,0,0,0,0,0,0,0,0,0,0,126.5008419,2,2,0,2,10
136,136,1,28,3,0,150000,0,5,1,0,0,2,1,150000,0,0,0,19,8,0,0,113.8957434,22.53233885,113.9102712,22.54288065,0,0,1,3270253,0,0,0,0,0,0,0,0,0,0,8.26118171,4,1,2,0,10
137,137,1,34,3,0,150000,0,3,1,0,3,2,1,150000,0,0,0,19,8,0,0,113.9603234,22.53010472,113.9792634,22.53515726,0,0,1,2983500,0,0,0,0,0,0,0,0,0,0,9.021867089,3,1,2,1,10
138,138,1,27,3,0,150000,0,2,1,0,6,2,1,150000,0,0,0,2,1,0,0,113.8957434,22.53233885,113.8681099,22.80424704,0,0,1,3270253,0,0,0,0,0,0,0,0,0,0,0,3,5,4,1,400
139,139,1,33,3,0,150000,0,1,1,0,3,2,1,150000,0,0,0,8,2,0,0,114.0345766,22.5654001,114.0545666,22.56753132,0,0,1,2190267,0,0,0,0,0,0,0,0,0,0,0,1,3,1,0,10
140,140,1,29,3,0,150000,0,5,1,0,0,2,1,150000,0,0,0,19,8,0,0,114.0755021,22.54166278,114.0790509,22.54727143,0,0,1,1511554,0,0,0,0,0,0,0,0,0,0,3.054682406,5,5,2,2,25
141,141,1,30,3,0,150000,0,3,1,0,3,2,1,150000,0,0,0,2,1,0,0,114.1037883,22.55407365,114.1133922,22.54692885,0,0,1,1365309,0,0,0,0,0,0,0,0,0,0,5.509166769,4,2,1,1,10
142,142,1,32,3,0,150000,0,4,1,0,3,2,1,150000,0,0,0,19,8,0,0,114.0051472,22.55061219,113.98464,22.59929414,0,0,1,2580444,0,0,0,0,0,0,0,0,0,0,24.31239567,2,2,1,2,25
143,143,1,29,3,0,150000,0,2,1,0,6,2,1,150000,0,0,0,19,8,0,0,113.9075557,22.52137828,113.8276875,22.72981511,0,0,1,2325085,0,0,0,0,0,0,0,0,0,0,102.7333511,4,3,2,1,10
144,144,1,32,3,0,150000,0,2,1,0,6,2,1,150000,0,0,0,2,1,0,0,113.9296542,22.51692758,113.98464,22.59929414,0,0,1,2835000,0,0,0,0,0,0,0,0,0,0,45.57973771,5,5,1,2,50
145,145,1,33,3,0,150000,0,1,1,0,3,2,1,150000,0,0,0,40,20,0,0,113.9305493,22.50677465,114.2435979,22.58241509,0,0,1,2547450,0,0,0,0,0,0,0,0,0,0,148.2250599,3,1,2,2,10
146,146,1,31,3,0,150000,0,2,1,0,6,2,1,150000,0,0,0,40,20,0,0,113.9170568,22.53497487,113.9139943,22.5237691,0,0,1,1606500,0,0,0,0,0,0,0,0,0,0,5.346530145,3,1,3,2,10
147,147,1,34,3,0,150000,0,5,1,0,0,2,1,150000,0,0,0,19,8,0,0,113.8979427,22.56079451,113.907684,22.55657403,0,0,1,1785132,0,0,0,0,0,0,0,0,0,0,4.886082663,5,1,1,1,10
148,148,1,32,3,0,150000,0,4,1,0,3,2,1,150000,0,0,0,2,1,0,0,113.8957434,22.53233885,113.8893106,22.55185265,0,0,1,3270253,0,0,0,0,0,0,0,0,0,0,0,5,5,3,1,25
149,149,1,29,3,0,150000,0,5,1,0,0,2,1,150000,0,0,0,19,8,0,0,113.9256338,22.51572657,114.4182242,22.63555552,0,0,1,2114014,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,10
150,150,1,33,3,0,150000,0,2,1,0,6,2,1,150000,0,0,0,40,20,0,0,114.1281226,22.54491842,114.1121549,22.56746314,0,0,1,1444554,0,0,0,0,0,0,0,0,0,0,12.71501078,8,5,1,2,25
151,151,1,27,3,0,150000,0,1,1,0,3,2,1,150000,0,0,0,19,8,0,0,113.9670167,22.5555286,114.0139728,22.75095175,0,0,1,2152237,0,0,0,0,0,0,0,0,0,0,92.50234522,3,0,4,1,25
152,152,1,33,3,0,150000,0,5,1,0,0,2,1,150000,0,0,0,2,1,0,0,113.8485196,22.57678478,113.8862635,22.78439746,0,0,1,2166750,0,0,0,0,0,0,0,0,0,0,0,5,5,2,0,10
153,153,1,28,3,0,150000,0,5,1,0,0,2,1,150000,0,0,0,19,8,0,0,113.922354,22.52687612,113.9102712,22.54288065,0,0,1,2313900,0,0,0,0,0,0,0,0,0,0,9.229466722,0,1,2,2,50
154,154,1,33,3,0,150000,0,2,1,0,6,2,1,150000,0,0,0,8,2,0,0,113.9052252,22.56894945,113.9238649,22.572151,0,0,1,2432349,0,0,0,0,0,0,0,0,0,0,8.704440931,4,5,2,1,10
155,155,1,33,3,0,150000,0,1,1,0,3,2,1,150000,0,0,0,19,8,0,0,114.0209658,22.64238649,113.968556,22.69827316,0,0,1,1248300,0,0,0,0,0,0,0,0,0,0,35.26237027,8,3,1,2,38
156,156,1,28,3,0,150000,0,1,1,0,3,2,1,150000,0,0,0,19,8,0,0,113.9122957,22.51269682,114.2301425,22.55957429,0,0,1,2631600,0,0,0,0,0,0,0,0,0,0,147.8696394,1,4,1,2,10
157,157,1,26,3,0,150000,0,1,1,0,3,2,1,150000,0,0,0,8,2,0,0,113.9213225,22.54220448,113.9142301,22.54249797,0,0,1,2808000,0,0,0,0,0,0,0,0,0,0,3.267030836,5,5,1,2,10
158,158,1,33,3,0,150000,0,3,1,0,3,2,1,150000,0,0,0,2,1,0,0,114.011517,22.53943617,114.0280747,22.56038858,0,0,1,2565000,0,0,0,0,0,0,0,0,0,0,12.29085962,3,0,3,2,38
159,159,1,25,3,0,150000,0,1,1,0,3,2,1,150000,0,0,0,2,1,0,0,114.0718341,22.54695264,113.8594129,22.76057567,0,0,1,2311200,0,0,0,0,0,0,0,0,0,0,138.6532041,3,4,3,2,10
160,160,1,29,3,0,150000,0,5,1,0,0,2,1,150000,0,0,0,8,2,0,0,114.1239275,22.54715471,114.102483,22.54850495,0,0,1,1425555,0,0,0,0,0,0,0,0,0,0,9.889255512,5,2,1,2,10
161,161,1,31,3,0,150000,0,5,1,0,0,2,1,150000,0,0,0,40,20,0,0,113.9382846,22.54399802,113.9490648,22.53341157,0,0,1,2635965,0,0,0,0,0,0,0,0,0,0,0,3,2,1,1,10
162,162,1,31,3,0,150000,0,5,1,0,0,2,1,150000,0,0,0,40,20,0,0,113.9477232,22.53044909,113.9366485,22.52943032,0,0,1,2636037,0,0,0,0,0,0,0,0,0,0,5.118589433,3,2,1,1,10
163,163,1,25,3,0,150000,0,5,1,0,0,2,1,150000,0,0,0,19,8,0,0,114.0182988,22.63196421,113.9945542,22.65716514,0,0,1,1971000,0,0,0,0,0,0,0,0,0,0,15.93597671,0,5,0,1,25
164,164,1,26,3,0,150000,0,2,1,0,6,2,1,150000,0,0,0,19,8,0,0,113.9114706,22.49992937,113.9176323,22.4970986,0,0,1,2916000,0,0,0,0,0,0,0,0,0,0,3.12084398,4,4,1,2,10
165,165,1,30,3,0,150000,0,2,1,0,6,2,1,150000,0,0,0,2,1,0,0,114.0145377,22.55724398,114.3732926,22.69322023,0,0,1,2727000,0,0,0,0,0,0,0,0,0,0,176.5771319,0,1,1,1,10
166,166,1,28,3,0,150000,0,1,1,0,3,2,1,150000,0,0,0,40,20,0,0,114.0451706,22.51174816,114.1074937,22.54258289,0,0,1,2115000,0,0,0,0,0,0,0,0,0,0,32.00254059,1,6,2,2,38
167,167,1,25,3,0,150000,0,3,1,0,3,2,1,150000,0,0,0,19,8,0,0,113.9477232,22.53044909,114.4705804,22.59544343,0,0,1,2636037,0,0,0,0,0,0,0,0,0,0,0,4,3,2,1,10
168,168,1,28,3,0,150000,0,4,1,0,3,2,1,150000,0,0,0,19,8,0,0,113.9214811,22.49313448,113.9167987,22.5568068,0,0,1,1899900,0,0,0,0,0,0,0,0,0,0,29.38396051,2,5,1,2,38
169,169,1,25,3,1,18000,0,1,1,0,3,2,1,18000,0,0,0,8,2,0,0,114.1335832,22.62485819,114.1357787,22.61047964,0,0,1,1459593,0,0,0,0,0,0,0,0,0,0,6.694347744,0,3,2,1,10
170,170,1,32,3,1,18000,0,4,1,0,3,2,1,18000,0,0,0,19,8,0,0,113.9383125,22.57746684,113.9514808,22.57933839,0,0,1,1947753,0,0,0,0,0,0,0,0,0,0,6.121541316,7,0,0,1,10
171,171,1,28,3,1,18000,0,5,1,0,0,2,1,18000,0,0,0,2,1,0,0,113.9137794,22.55581774,113.936611,22.67894119,0,0,1,2551500,0,0,0,0,0,0,0,0,0,0,57.63293576,3,2,1,1,75
172,172,1,27,3,1,18000,0,2,1,0,6,2,1,18000,0,0,0,40,20,0,0,114.1239275,22.54715471,113.9728733,22.67952065,0,0,1,1425555,0,0,0,0,0,0,0,0,0,0,0,4,1,2,2,100
173,173,1,33,3,1,18000,0,4,1,0,3,2,1,18000,0,0,0,19,8,0,0,114.0424233,22.68753666,114.0872205,22.70624886,0,0,1,1290600,0,0,0,0,0,0,0,0,0,0,0,10,1,1,2,25
174,174,1,31,3,1,18000,0,5,1,0,0,2,1,18000,0,0,0,2,1,0,0,114.1220831,22.59238119,113.8661029,22.75930169,0,0,1,1337850,0,0,0,0,0,0,0,0,0,0,140.6483897,3,1,1,1,25
175,175,1,25,3,1,18000,0,3,1,0,3,2,1,18000,0,0,0,2,1,0,0,113.9206165,22.51932572,113.9366485,22.52943032,0,0,1,1863020,0,0,0,0,0,0,0,0,0,0,8.72194019,2,5,0,4,10
176,176,1,26,3,1,18000,0,5,1,0,0,2,1,18000,0,0,0,2,1,0,0,114.0424233,22.68753666,114.0828582,22.70342714,0,0,1,1290600,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,25
177,177,1,27,3,1,18000,0,5,1,0,0,2,1,18000,0,0,0,2,1,0,0,114.0174534,22.53769325,114.0209937,22.53307745,0,0,1,1304739,0,0,0,0,0,0,0,0,0,0,2.677314522,0,3,1,2,10
178,178,1,34,3,1,18000,0,5,1,0,0,2,1,18000,0,0,0,40,20,0,0,113.9256338,22.51572657,113.8716275,22.75540599,0,0,1,2114014,0,0,0,0,0,0,0,0,0,0,113.0768124,3,4,1,2,10
179,179,1,32,3,1,18000,0,2,1,0,6,2,1,18000,0,0,0,19,8,0,0,113.9863711,22.5576736,114.0254399,22.71858525,0,0,1,2451600,0,0,0,0,0,0,0,0,0,0,76.21031297,8,5,1,2,10
180,180,1,28,3,1,18000,0,5,1,0,0,2,1,18000,0,0,0,40,20,0,0,114.116775,22.57874888,113.8282047,22.73376795,0,0,1,1336500,0,0,0,0,0,0,0,0,0,0,150.7633925,1,4,1,1,10
181,181,1,33,3,1,18000,0,2,1,0,6,2,1,18000,0,0,0,19,8,0,0,114.1245297,22.57408031,113.981679,22.72850334,0,0,1,1652715,0,0,0,0,0,0,0,0,0,0,96.81860998,4,2,2,2,38
182,182,1,31,3,1,18000,0,2,1,0,6,2,1,18000,0,0,0,2,1,0,0,113.8826033,22.55538645,113.901763,22.55567713,0,0,1,2721600,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,10
183,183,1,25,3,1,18000,0,1,1,0,3,2,1,18000,0,0,0,2,1,0,0,114.2609681,22.59084355,114.258636,22.58795595,0,0,1,815841,0,0,0,0,0,0,0,0,0,0,0,4,3,3,1,10
184,184,1,27,3,1,18000,0,2,1,0,6,2,1,18000,0,0,0,40,20,0,0,114.0459589,22.56174254,113.8050573,22.70254052,0,0,1,2103300,0,0,0,0,0,0,0,0,0,0,128.4219154,5,4,2,0,10
185,185,1,34,3,1,18000,0,5,1,0,0,2,1,18000,0,0,0,40,20,0,0,114.1220831,22.59238119,113.8687342,22.77005729,0,0,1,1337850,0,0,0,0,0,0,0,0,0,0,142.4190227,5,3,1,1,25
186,186,1,32,3,1,18000,0,4,1,0,3,2,1,18000,0,0,0,2,1,0,0,114.3350117,22.70546672,114.3967988,22.75156799,0,0,1,1133100,0,0,0,0,0,0,0,0,0,0,35.48055167,1,3,3,1,75
187,187,1,27,3,1,18000,0,2,1,0,6,2,1,18000,0,0,0,2,1,0,0,114.0277042,22.535769,114.37472,22.69079949,0,0,1,1896300,0,0,0,0,0,0,0,0,0,0,174.9258153,1,0,2,1,10
188,188,1,33,3,1,18000,0,3,1,0,3,2,1,18000,0,0,0,19,8,0,0,113.8922297,22.54960966,113.8948506,22.55553054,0,0,1,2659500,0,0,0,0,0,0,0,0,0,0,2.980093426,8,3,2,1,10
189,189,1,26,3,1,18000,0,2,1,0,6,2,1,18000,0,0,0,8,2,0,0,113.9256338,22.51572657,113.9184183,22.52486925,0,0,1,2114014,0,0,0,0,0,0,0,0,0,0,0,1,4,2,1,10
190,190,1,29,3,1,18000,0,5,1,0,0,2,1,18000,0,0,0,19,8,0,0,113.9248777,22.5101007,113.8649922,22.79720284,0,0,1,1880874,0,0,0,0,0,0,0,0,0,0,134.9810623,15,2,1,2,50
191,191,1,29,3,1,18000,0,5,1,0,0,2,1,18000,0,0,0,8,2,0,0,114.0966175,22.55546143,114.0905531,22.57029926,0,0,1,2404350,0,0,0,0,0,0,0,0,0,0,7.377390722,5,3,1,1,10
192,192,1,30,3,1,18000,0,3,1,0,3,2,1,18000,0,0,0,19,8,0,0,114.0173094,22.62430723,114.3678612,22.73955335,0,0,1,1332261,0,0,0,0,0,0,0,0,0,0,169.8346858,1,4,1,2,25
193,193,1,29,3,1,18000,0,3,1,0,3,2,1,18000,0,0,0,19,8,0,0,114.1335832,22.62485819,114.1334528,22.60298027,0,0,1,1459593,0,0,0,0,0,0,0,0,0,0,10.06936853,4,5,2,1,25
194,194,1,25,3,1,18000,0,3,1,0,3,2,1,18000,0,0,0,2,1,0,0,114.007117,22.60084288,113.9834399,22.74001975,0,0,1,2225610,0,0,0,0,0,0,0,0,0,0,64.97569372,3,5,2,2,75
195,195,1,34,3,1,18000,0,4,1,0,3,2,1,18000,0,0,0,2,1,0,0,114.0532998,22.51270835,113.8059591,22.72585783,0,0,1,2012400,0,0,0,0,0,0,0,0,0,0,150.275338,1,2,2,2,38
196,196,1,29,3,1,18000,0,2,1,0,6,2,1,18000,0,0,0,2,1,0,0,114.065254,22.55279516,114.1029601,22.55553361,0,0,1,2322000,0,0,0,0,0,0,0,0,0,0,17.39972776,0,3,2,2,38
197,197,1,25,3,1,18000,0,1,1,0,3,2,1,18000,0,0,0,2,1,0,0,113.9254412,22.49806383,114.4678422,22.59785863,0,0,1,2062350,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,25
198,198,1,31,3,1,18000,0,2,1,0,6,2,1,18000,0,0,0,2,1,0,0,114.03878,22.60185337,114.0469364,22.64037696,0,0,1,2317950,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1,25
199,199,1,30,3,1,18000,0,3,1,0,3,2,1,18000,0,0,0,19,8,0,0,114.0358301,22.70436869,113.9385719,22.80087984,0,0,1,1532452,0,0,0,0,0,0,0,0,0,0,0,3,1,2,2,75
200,200,1,32,3,1,18000,0,4,1,0,3,2,1,18000,0,0,0,40,20,0,0,114.0267685,22.56030348,113.9964075,22.73472008,0,0,1,2271321,0,0,0,0,0,0,0,0,0,0,81.48137745,0,5,1,1,10
201,201,1,28,3,1,18000,0,2,1,0,6,2,1,18000,0,0,0,2,1,0,0,114.0173094,22.62430723,114.3732663,22.72921063,0,0,1,1332261,0,0,0,0,0,0,0,0,0,0,170.7934813,4,4,0,2,10
202,202,1,30,3,1,18000,0,4,1,0,3,2,1,18000,0,0,0,40,20,0,0,114.0151204,22.63547529,113.9962566,22.67734254,0,0,1,2008732,0,0,0,0,0,0,0,0,0,0,0,9,2,2,2,25
203,203,1,31,3,1,18000,0,1,1,0,3,2,1,18000,0,0,0,2,1,0,0,114.0575448,22.53709734,114.058659,22.54400765,0,0,1,1115397,0,0,0,0,0,0,0,0,0,0,3.221507667,5,4,0,1,10
204,204,1,27,3,1,18000,0,5,1,0,0,2,1,18000,0,0,0,19,8,0,0,114.0966175,22.55546143,114.0998616,22.55693538,0,0,1,2404350,0,0,0,0,0,0,0,0,0,0,1.639963379,5,5,2,2,10
205,205,1,31,3,1,18000,0,2,1,0,6,2,1,18000,0,0,0,8,2,0,0,114.023723,22.53002473,114.0109673,22.53116917,0,0,1,3264921,0,0,0,0,0,0,0,0,0,0,5.89432057,4,4,1,1,10
206,206,1,26,3,1,18000,0,3,1,0,3,2,1,18000,0,0,0,40,20,0,0,113.9234447,22.53452262,113.8159333,22.72504131,0,0,1,2456325,0,0,0,0,0,0,0,0,0,0,100.6832018,2,3,1,1,10
207,207,1,33,3,1,18000,0,4,1,0,3,2,1,18000,0,0,0,40,20,0,0,114.2115401,22.71321091,113.896119,22.72186615,0,0,1,990900,0,0,0,0,0,0,0,0,0,0,145.2254321,9,5,1,4,10
208,208,1,29,3,1,18000,0,1,1,0,3,2,1,18000,0,0,0,19,8,0,0,114.0451706,22.51174816,113.8380979,22.76558553,0,0,1,2115000,0,0,0,0,0,0,0,0,0,0,150.7695628,6,0,1,2,10
209,209,1,32,3,1,18000,0,5,1,0,0,2,1,18000,0,0,0,8,2,0,0,113.9321822,22.52669891,113.9167987,22.5568068,0,0,1,2064771,0,0,0,0,0,0,0,0,0,0,15.56100542,1,0,4,2,25
210,210,1,34,3,1,18000,0,4,1,0,3,2,1,18000,0,0,0,40,20,0,0,113.9359371,22.4935171,113.9188787,22.54714559,0,0,1,3163050,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,38
211,211,1,29,3,1,18000,0,4,1,0,3,2,1,18000,0,0,0,2,1,0,0,114.065254,22.55279516,114.0800519,22.54724782,0,0,1,2322000,0,0,0,0,0,0,0,0,0,0,0,5,2,1,2,75
212,212,1,29,3,1,18000,0,2,1,0,6,2,1,18000,0,0,0,2,1,0,0,114.1178066,22.60123914,114.1091996,22.58050961,0,0,1,1157760,0,0,0,0,0,0,0,0,0,0,10.33034744,4,1,3,0,25
213,213,1,29,3,1,18000,0,2,1,0,6,2,1,18000,0,0,0,19,8,0,0,114.0575448,22.53709734,113.9794741,22.56204871,0,0,1,1115397,0,0,0,0,0,0,0,0,0,0,0,10,1,0,2,38
214,214,1,28,3,1,18000,0,4,1,0,3,2,1,18000,0,0,0,19,8,0,0,114.3350117,22.70546672,114.3408456,22.69281194,0,0,1,1133100,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1,10
215,215,1,31,3,1,18000,0,1,1,0,3,2,1,18000,0,0,0,19,8,0,0,114.310415,22.67057615,114.3219733,22.66924885,0,0,1,567000,0,0,0,0,0,0,0,0,0,0,0,5,2,2,1,10
216,216,1,25,3,1,18000,0,1,1,0,3,2,1,18000,0,0,0,19,8,0,0,114.0173094,22.62430723,114.0237007,22.62544777,0,0,1,1332261,0,0,0,0,0,0,0,0,0,0,0,2,2,4,2,10
217,217,1,29,3,1,18000,0,3,1,0,3,2,1,18000,0,0,0,8,2,0,0,113.8746316,22.55197004,113.8833809,22.54665334,0,0,1,1630705,0,0,0,0,0,0,0,0,0,0,0,3,2,0,4,10
218,218,1,33,3,1,18000,0,4,1,0,3,2,1,18000,0,0,0,19,8,0,0,113.8505256,22.57003332,113.9843857,22.73744168,0,0,1,1977300,0,0,0,0,0,0,0,0,0,0,98.65141001,4,1,1,1,100
219,219,1,34,3,1,18000,0,4,1,0,3,2,1,18000,0,0,0,8,2,0,0,114.1231488,22.55384302,114.1011595,22.56392718,0,0,1,2085112,0,0,0,0,0,0,0,0,0,0,11.13391554,1,0,2,2,25
220,220,1,25,3,1,18000,0,3,1,0,3,2,1,18000,0,0,0,19,8,0,0,113.8957434,22.53233885,113.9142301,22.54249797,0,0,1,3270253,0,0,0,0,0,0,0,0,0,0,9.708492649,5,5,2,1,10
221,221,1,33,3,1,18000,0,5,1,0,0,2,1,18000,0,0,0,19,8,0,0,113.9477232,22.53044909,113.8552673,22.79763444,0,0,1,2636037,0,0,0,0,0,0,0,0,0,0,130.1247723,7,0,2,2,10
222,222,1,29,3,1,18000,0,5,1,0,0,2,1,18000,0,0,0,2,1,0,0,114.2146226,22.73517897,114.2146748,22.70297441,0,0,1,1294200,0,0,0,0,0,0,0,0,0,0,14.82198714,4,2,2,2,25
223,223,1,33,3,1,18000,0,2,1,0,6,2,1,18000,0,0,0,8,2,0,0,113.9767135,22.5617285,113.9233533,22.58496019,0,0,1,1965600,0,0,0,0,0,0,0,0,0,0,26.78536223,2,4,1,2,38
224,224,1,26,3,1,18000,0,1,1,0,3,2,1,18000,0,0,0,19,8,0,0,114.1187027,22.57398636,113.978829,22.6818839,0,0,1,1621728,0,0,0,0,0,0,0,0,0,0,0,2,2,3,0,100
225,225,1,25,3,1,18000,0,4,1,0,3,2,1,18000,0,0,0,8,2,0,0,114.0634086,22.53870217,113.977303,22.72436538,0,0,1,1533600,0,0,0,0,0,0,0,0,0,0,94.19281182,2,3,4,1,10
226,226,1,34,3,1,18000,0,1,1,0,3,2,1,18000,0,0,0,8,2,0,0,113.883369,22.59400215,113.8889464,22.58141072,0,0,1,1652400,0,0,0,0,0,0,0,0,0,0,0,3,3,0,2,10
227,227,1,28,3,1,18000,0,2,1,0,6,2,1,18000,0,0,0,2,1,0,0,114.1167624,22.56310054,114.1092381,22.55806886,0,0,1,1521615,0,0,0,0,0,0,0,0,0,0,4.165984403,4,5,4,1,10
228,228,1,32,3,1,18000,0,2,1,0,6,2,1,18000,0,0,0,19,8,0,0,113.922354,22.52687612,113.8916427,22.76205659,0,0,1,2313900,0,0,0,0,0,0,0,0,0,0,109.1594856,5,4,2,1,10
229,229,1,29,3,1,18000,0,3,1,0,3,2,1,18000,0,0,0,19,8,0,0,114.0285468,22.56929008,114.2118053,22.6108732,0,0,1,2103300,0,0,0,0,0,0,0,0,0,0,86.48778532,0,2,3,0,50
230,230,1,30,3,1,18000,0,5,1,0,0,2,1,18000,0,0,0,2,1,0,0,114.1149586,22.53830507,114.1083255,22.54846201,0,0,1,1510650,0,0,0,0,0,0,0,0,0,0,5.583229947,3,3,2,2,10
231,231,1,25,3,1,18000,0,1,1,0,3,2,1,18000,0,0,0,19,8,0,0,114.0706314,22.52768003,114.0786001,22.54360796,0,0,1,1757052,0,0,0,0,0,0,0,0,0,0,0,3,2,6,2,10
232,232,1,30,3,1,18000,0,4,1,0,3,2,1,18000,0,0,0,40,20,0,0,114.1248603,22.59405869,113.9805994,22.70188376,0,0,1,2119995,0,0,0,0,0,0,0,0,0,0,82.89185616,3,3,2,0,10
233,233,1,33,3,1,18000,0,1,1,0,3,2,1,18000,0,0,0,19,8,0,0,114.0174534,22.53769325,114.3064406,22.77130579,0,0,1,1304739,0,0,0,0,0,0,0,0,0,0,171.0279629,3,3,1,2,25
234,234,1,25,3,1,18000,0,5,1,0,0,2,1,18000,0,0,0,8,2,0,0,113.922905,22.52892951,113.9102712,22.54288065,0,0,1,2039580,0,0,0,0,0,0,0,0,0,0,8.662469348,2,1,1,1,10
235,235,1,32,3,1,18000,0,5,1,0,0,2,1,18000,0,0,0,8,2,0,0,113.9670167,22.5555286,113.8978583,22.79887797,0,0,1,2152237,0,0,0,0,0,0,0,0,0,0,116.4352786,1,4,0,2,25
236,236,1,27,3,1,18000,0,2,1,0,6,2,1,18000,0,0,0,19,8,0,0,114.0575448,22.53709734,114.0450657,22.52313116,0,0,1,1115397,0,0,0,0,0,0,0,0,0,0,8.61999902,5,2,1,1,10
237,237,1,31,3,1,18000,0,4,1,0,3,2,1,18000,0,0,0,40,20,0,0,114.0591583,22.56203771,114.0267116,22.60553588,0,0,1,2031300,0,0,0,0,0,0,0,0,0,0,0,2,2,1,1,25
238,238,1,33,3,1,18000,0,2,1,0,6,2,1,18000,0,0,0,19,8,0,0,114.1187027,22.57398636,114.2247268,22.55089246,0,0,1,1621728,0,0,0,0,0,0,0,0,0,0,49.94115537,1,4,4,1,50
