hid,pid,Gender,Age_group,Education,Income,license,status,Education_detailed,number,Long,Lat
369,558,1,3,1,2351,0,2,4,1,0,0
370,559,1,3,1,2351,0,2,4,1,0,0
371,560,1,3,1,2351,0,2,4,1,0,0
372,561,1,3,1,2351,0,2,4,1,0,0
373,562,1,3,1,2351,0,2,4,1,0,0
374,563,1,3,1,2351,0,2,4,1,0,0
375,564,1,3,1,2351,0,2,4,1,0,0
376,565,1,3,1,2351,0,2,4,1,0,0
377,566,1,3,1,2351,0,2,4,1,0,0
378,567,1,3,1,2351,0,2,4,1,0,0
379,568,1,3,1,2351,0,2,4,1,0,0
380,569,1,3,1,2351,0,2,4,1,0,0
381,570,1,3,1,2351,0,2,4,1,0,0
382,571,1,3,1,2351,0,2,4,1,0,0
383,572,1,3,1,2351,0,2,4,1,0,0
384,573,1,3,1,2351,0,2,4,1,0,0
385,574,1,3,1,2351,0,2,4,1,0,0
386,575,1,3,1,2351,0,2,4,1,0,0
387,576,1,3,1,2351,0,2,4,1,0,0
388,577,1,3,1,2351,0,2,4,1,0,0
389,578,1,3,1,2351,0,2,4,1,0,0
390,579,1,3,1,2351,0,2,4,1,0,0
391,580,1,3,1,2351,0,2,4,1,0,0
392,581,1,3,1,2351,0,2,4,1,0,0
393,582,1,3,1,2351,0,2,4,1,0,0
394,583,1,3,1,2351,0,2,4,1,0,0
395,584,1,3,1,2351,0,2,4,1,0,0
396,585,1,3,1,2351,0,2,4,1,0,0
397,586,1,3,1,2351,0,2,4,1,0,0
398,587,1,3,1,2351,0,2,4,1,0,0
399,588,1,3,1,2351,0,2,4,1,0,0
400,589,1,3,1,2351,0,2,4,1,0,0
401,590,1,3,1,2351,0,2,4,1,0,0
402,591,1,3,1,2351,0,2,4,1,0,0
403,592,1,3,1,2351,0,2,4,1,0,0
404,593,1,3,1,2351,0,2,4,1,0,0
405,594,1,3,1,2351,0,2,4,1,0,0
406,595,1,3,1,2351,0,2,4,1,0,0
407,596,1,3,1,2351,0,2,4,1,0,0
408,597,1,3,1,2351,0,2,4,1,0,0
409,598,1,3,1,2351,0,2,4,1,0,0
410,599,1,3,1,2351,0,2,4,1,0,0
411,600,1,3,1,2351,0,2,4,1,0,0
412,601,1,3,1,2351,0,2,4,1,0,0
413,602,1,3,1,2351,0,2,4,1,0,0
414,603,1,3,1,2351,0,2,4,1,0,0
415,604,1,3,1,2351,0,2,4,1,0,0
416,605,1,3,1,2351,0,2,4,1,0,0
417,606,1,3,1,2351,0,2,4,1,0,0
418,607,1,3,1,2351,0,2,4,1,0,0
419,608,1,3,1,2351,0,2,4,1,0,0
420,609,1,3,1,2351,0,2,4,1,0,0
421,610,1,3,1,2351,0,2,4,1,0,0
422,611,1,3,1,2351,0,2,4,1,0,0
423,612,1,3,1,2351,0,2,4,1,0,0
424,613,1,3,1,2351,0,2,4,1,0,0
425,614,1,3,1,2351,0,2,4,1,0,0
426,615,1,3,1,2351,0,2,4,1,0,0
427,616,1,3,1,2351,0,2,4,1,0,0
428,617,1,3,1,2351,0,2,4,1,0,0
429,618,1,3,1,2351,0,2,4,1,0,0
430,619,1,3,1,2351,0,2,4,1,0,0
431,620,1,3,1,2351,0,2,4,1,0,0
432,621,1,3,1,2351,0,2,4,1,0,0
433,622,1,3,1,2351,0,2,4,1,0,0
434,623,1,3,1,2351,0,2,4,1,0,0
435,624,1,3,1,2351,0,2,4,1,0,0
436,625,1,3,1,2351,0,2,4,1,0,0
437,626,1,3,1,2351,0,2,4,1,0,0
438,627,1,3,1,2351,0,2,4,1,0,0
439,628,1,3,1,2351,0,2,4,1,0,0
440,629,1,3,1,2351,0,2,4,1,0,0
441,630,1,3,1,2351,0,2,4,1,0,0
442,631,1,3,1,2351,0,2,4,1,0,0
443,632,1,3,1,2351,0,2,4,1,0,0
444,633,1,3,1,2351,0,2,4,1,0,0
445,634,1,3,1,2351,0,2,4,1,0,0
446,635,1,3,1,2351,0,2,4,1,0,0
447,636,1,3,1,2351,0,2,4,1,0,0
448,637,1,3,1,2351,0,2,4,1,0,0
449,638,1,3,1,2351,0,2,4,1,0,0
450,639,1,3,1,2351,0,2,4,1,0,0
451,640,1,3,1,2351,0,2,4,1,0,0
452,641,1,3,1,2351,0,2,4,1,0,0
453,642,1,3,1,2351,0,2,4,1,0,0
454,643,1,3,1,2351,0,2,4,1,0,0
455,644,1,3,1,2351,0,2,4,1,0,0
456,645,1,3,1,2351,0,2,4,1,0,0
457,646,1,3,1,2351,0,2,4,1,0,0
458,647,1,3,1,2351,0,2,4,1,0,0
459,648,1,3,1,2351,0,2,4,1,0,0
460,649,1,3,1,2351,0,2,4,1,0,0
461,650,1,3,1,2351,0,2,4,1,0,0
462,651,1,3,1,2351,0,2,4,1,0,0
463,652,1,3,1,2351,0,2,4,1,0,0
464,653,1,3,1,2351,0,2,4,1,0,0
465,654,1,3,1,2351,0,2,4,1,0,0
466,655,1,3,1,2351,0,2,4,1,0,0
467,656,1,3,1,2351,0,2,4,1,0,0
468,657,1,3,1,2351,0,2,4,1,0,0
469,658,1,3,1,2351,0,2,4,1,0,0
470,659,1,3,1,2351,0,2,4,1,0,0
471,660,1,3,1,2351,0,2,4,1,0,0
472,661,1,3,1,2351,0,2,4,1,0,0
473,662,1,3,1,2351,0,2,4,1,0,0
474,663,1,3,1,2351,0,2,4,1,0,0
475,664,1,3,1,2351,0,2,4,1,0,0
476,665,1,3,1,2351,0,2,4,1,0,0
477,666,1,3,1,2351,0,2,4,1,0,0
478,667,1,3,1,2351,0,2,4,1,0,0
479,668,1,3,1,2351,0,2,4,1,0,0
480,669,1,3,1,2351,0,2,4,1,0,0
481,670,1,3,1,2351,0,2,4,1,0,0
482,671,1,3,1,2351,0,2,4,1,0,0
483,672,1,3,1,2351,0,2,4,1,0,0
484,673,1,3,1,4892,1,2,5,4,0,0
484,674,0,3,4,5389,1,2,9,4,0,0
484,675,1,7,4,1520,1,4,9,4,0,0
484,676,1,7,1,5456,1,4,2,4,0,0
485,677,1,3,1,4892,1,2,5,4,0,0
485,678,0,3,4,5389,1,2,9,4,0,0
485,679,1,7,4,1520,1,4,9,4,0,0
485,680,1,7,1,5456,1,4,2,4,0,0
486,681,1,3,1,4892,1,2,5,4,0,0
486,682,0,3,4,5389,1,2,9,4,0,0
486,683,1,7,4,1520,1,4,9,4,0,0
486,684,1,7,1,5456,1,4,2,4,0,0
487,685,1,3,1,4892,1,2,5,4,0,0
487,686,0,3,4,5389,1,2,9,4,0,0
487,687,1,7,4,1520,1,4,9,4,0,0
487,688,1,7,1,5456,1,4,2,4,0,0
488,689,1,3,1,4892,1,2,5,4,0,0
488,690,0,3,4,5389,1,2,9,4,0,0
488,691,1,7,4,1520,1,4,9,4,0,0
488,692,1,7,1,5456,1,4,2,4,0,0
489,693,1,3,1,4892,1,2,5,4,0,0
489,694,0,3,4,5389,1,2,9,4,0,0
489,695,1,7,4,1520,1,4,9,4,0,0
489,696,1,7,1,5456,1,4,2,4,0,0
490,697,1,3,1,4892,1,2,5,4,0,0
490,698,0,3,4,5389,1,2,9,4,0,0
490,699,1,7,4,1520,1,4,9,4,0,0
490,700,1,7,1,5456,1,4,2,4,0,0
491,701,1,3,1,4892,1,2,5,4,0,0
491,702,0,3,4,5389,1,2,9,4,0,0
491,703,1,7,4,1520,1,4,9,4,0,0
491,704,1,7,1,5456,1,4,2,4,0,0
492,705,1,3,1,4892,1,2,5,4,0,0
492,706,0,3,4,5389,1,2,9,4,0,0
492,707,1,7,4,1520,1,4,9,4,0,0
492,708,1,7,1,5456,1,4,2,4,0,0
493,709,1,3,1,4892,1,2,5,4,0,0
493,710,0,3,4,5389,1,2,9,4,0,0
493,711,1,7,4,1520,1,4,9,4,0,0
493,712,1,7,1,5456,1,4,2,4,0,0
494,713,1,3,1,4892,1,2,5,4,0,0
494,714,0,3,4,5389,1,2,9,4,0,0
494,715,1,7,4,1520,1,4,9,4,0,0
494,716,1,7,1,5456,1,4,2,4,0,0
495,717,1,3,1,4892,1,2,5,4,0,0
495,718,0,3,4,5389,1,2,9,4,0,0
495,719,1,7,4,1520,1,4,9,4,0,0
495,720,1,7,1,5456,1,4,2,4,0,0
496,721,1,3,1,4892,1,2,5,4,0,0
496,722,0,3,4,5389,1,2,9,4,0,0
496,723,1,7,4,1520,1,4,9,4,0,0
496,724,1,7,1,5456,1,4,2,4,0,0
497,725,0,1,1,0,0,1,2,3,0,0
497,726,0,3,2,16935,0,2,6,3,0,0
497,727,1,3,1,18876,1,2,4,3,0,0
498,728,0,1,1,0,0,1,2,3,0,0
498,729,0,3,2,16935,0,2,6,3,0,0
498,730,1,3,1,18876,1,2,4,3,0,0
499,731,0,1,1,0,0,1,2,3,0,0
499,732,0,3,2,16935,0,2,6,3,0,0
499,733,1,3,1,18876,1,2,4,3,0,0
500,734,0,1,1,0,0,1,2,3,0,0
500,735,0,3,2,16935,0,2,6,3,0,0
500,736,1,3,1,18876,1,2,4,3,0,0
501,737,0,1,1,0,0,1,2,3,0,0
501,738,0,3,2,16935,0,2,6,3,0,0
501,739,1,3,1,18876,1,2,4,3,0,0
502,740,0,1,1,0,0,1,2,3,0,0
502,741,0,3,2,16935,0,2,6,3,0,0
502,742,1,3,1,18876,1,2,4,3,0,0
503,743,0,3,3,12437,1,2,7,5,0,0
503,744,1,3,4,10543,1,2,9,5,0,0
503,745,1,4,2,33774,1,2,8,5,0,0
503,746,0,5,4,33706,1,2,10,5,0,0
503,747,1,6,3,33669,1,2,7,5,0,0
504,748,0,3,3,12437,1,2,7,5,0,0
504,749,1,3,4,10543,1,2,9,5,0,0
504,750,1,4,2,33774,1,2,8,5,0,0
504,751,0,5,4,33706,1,2,10,5,0,0
504,752,1,6,3,33669,1,2,7,5,0,0
505,753,1,3,1,2734,1,2,3,2,0,0
505,754,0,3,2,1508,0,2,6,2,0,0
506,755,1,3,1,2734,1,2,3,2,0,0
506,756,0,3,2,1508,0,2,6,2,0,0
507,757,1,3,1,2734,1,2,3,2,0,0
507,758,0,3,2,1508,0,2,6,2,0,0
508,759,1,3,1,2734,1,2,3,2,0,0
508,760,0,3,2,1508,0,2,6,2,0,0
509,761,1,3,1,2734,1,2,3,2,0,0
509,762,0,3,2,1508,0,2,6,2,0,0
510,763,1,3,1,2734,1,2,3,2,0,0
510,764,0,3,2,1508,0,2,6,2,0,0
511,765,1,3,1,2734,1,2,3,2,0,0
511,766,0,3,2,1508,0,2,6,2,0,0
512,767,1,3,1,2734,1,2,3,2,0,0
512,768,0,3,2,1508,0,2,6,2,0,0
513,769,1,3,1,2734,1,2,3,2,0,0
513,770,0,3,2,1508,0,2,6,2,0,0
514,771,1,3,1,2734,1,2,3,2,0,0
514,772,0,3,2,1508,0,2,6,2,0,0
515,773,1,3,1,2734,1,2,3,2,0,0
515,774,0,3,2,1508,0,2,6,2,0,0
516,775,1,3,1,2734,1,2,3,2,0,0
516,776,0,3,2,1508,0,2,6,2,0,0
517,777,1,3,1,2734,1,2,3,2,0,0
517,778,0,3,2,1508,0,2,6,2,0,0
518,779,1,3,1,2734,1,2,3,2,0,0
518,780,0,3,2,1508,0,2,6,2,0,0
519,781,1,3,1,2734,1,2,3,2,0,0
519,782,0,3,2,1508,0,2,6,2,0,0
520,783,1,3,1,2734,1,2,3,2,0,0
520,784,0,3,2,1508,0,2,6,2,0,0
521,785,1,3,2,8813,1,2,6,1,0,0
522,786,0,1,1,0,0,1,4,4,0,0
522,787,1,4,3,12275,1,2,7,4,0,0
522,788,0,7,1,3453,0,4,5,4,0,0
522,789,1,7,2,1142,1,4,6,4,0,0
523,790,1,1,1,0,0,1,3,3,0,0
523,791,0,3,4,21465,1,2,10,3,0,0
523,792,1,3,2,23273,1,2,8,3,0,0
524,793,1,1,1,0,0,1,3,3,0,0
524,794,0,3,4,21465,1,2,10,3,0,0
524,795,1,3,2,23273,1,2,8,3,0,0
525,796,0,4,2,11782,1,2,8,1,0,0
526,797,0,4,2,11782,1,2,8,1,0,0
527,798,0,4,2,11782,1,2,8,1,0,0
528,799,0,4,2,11782,1,2,8,1,0,0
529,800,0,4,2,11782,1,2,8,1,0,0
530,801,0,4,2,11782,1,2,8,1,0,0
531,802,0,4,2,11782,1,2,8,1,0,0
532,803,0,4,2,11782,1,2,8,1,0,0
533,804,1,3,2,9640,1,2,8,2,0,0
533,805,0,3,2,8302,0,2,6,2,0,0
534,806,1,3,2,9640,1,2,8,2,0,0
534,807,0,3,2,8302,0,2,6,2,0,0
535,808,1,3,2,9640,1,2,8,2,0,0
535,809,0,3,2,8302,0,2,6,2,0,0
536,810,1,3,2,9640,1,2,8,2,0,0
536,811,0,3,2,8302,0,2,6,2,0,0
537,812,0,3,3,11943,1,2,7,4,0,0
537,813,1,3,3,14571,0,2,7,4,0,0
537,814,1,4,3,3431,1,2,7,4,0,0
537,815,1,7,4,5016,1,4,9,4,0,0
538,816,0,3,1,7932,0,2,3,1,0,0
539,817,0,3,1,7932,0,2,3,1,0,0
540,818,0,3,1,7932,0,2,3,1,0,0
541,819,0,3,1,7932,0,2,3,1,0,0
542,820,0,3,1,7932,0,2,3,1,0,0
543,821,0,3,1,7932,0,2,3,1,0,0
544,822,0,3,1,7932,0,2,3,1,0,0
545,823,0,3,1,7932,0,2,3,1,0,0
546,824,0,3,1,7932,0,2,3,1,0,0
547,825,0,3,1,7932,0,2,3,1,0,0
548,826,0,3,1,7932,0,2,3,1,0,0
549,827,0,3,1,7932,0,2,3,1,0,0
550,828,0,3,1,7932,0,2,3,1,0,0
551,829,0,3,1,7932,0,2,3,1,0,0
552,830,0,3,1,7932,0,2,3,1,0,0
553,831,0,3,1,7932,0,2,3,1,0,0
554,832,0,3,1,7932,0,2,3,1,0,0
555,833,0,3,1,7932,0,2,3,1,0,0
556,834,0,3,1,7932,0,2,3,1,0,0
557,835,0,3,1,7932,0,2,3,1,0,0
558,836,0,3,1,7932,0,2,3,1,0,0
559,837,0,3,1,7932,0,2,3,1,0,0
560,838,0,3,1,7932,0,2,3,1,0,0
561,839,0,3,1,7932,0,2,3,1,0,0
562,840,0,3,1,7932,0,2,3,1,0,0
563,841,0,3,1,7932,0,2,3,1,0,0
564,842,0,3,1,7932,0,2,3,1,0,0
565,843,0,3,1,7932,0,2,3,1,0,0
566,844,0,2,2,14636,1,2,8,5,0,0
566,845,1,2,2,13292,0,2,6,5,0,0
566,846,1,2,3,10638,1,2,7,5,0,0
566,847,1,3,2,10673,1,2,6,5,0,0
566,848,1,6,2,10691,1,2,8,5,0,0
567,849,0,2,2,14636,1,2,8,5,0,0
567,850,1,2,2,13292,0,2,6,5,0,0
567,851,1,2,3,10638,1,2,7,5,0,0
567,852,1,3,2,10673,1,2,6,5,0,0
567,853,1,6,2,10691,1,2,8,5,0,0
568,854,0,2,2,14636,1,2,8,5,0,0
568,855,1,2,2,13292,0,2,6,5,0,0
568,856,1,2,3,10638,1,2,7,5,0,0
568,857,1,3,2,10673,1,2,6,5,0,0
568,858,1,6,2,10691,1,2,8,5,0,0
569,859,0,2,2,14636,1,2,8,5,0,0
569,860,1,2,2,13292,0,2,6,5,0,0
569,861,1,2,3,10638,1,2,7,5,0,0
569,862,1,3,2,10673,1,2,6,5,0,0
569,863,1,6,2,10691,1,2,8,5,0,0
570,864,0,1,1,0,0,1,3,5,0,0
570,865,0,3,2,5177,1,2,8,5,0,0
570,866,1,3,2,5676,0,2,6,5,0,0
570,867,1,4,2,11309,1,2,6,5,0,0
570,868,0,7,1,182,0,4,5,5,0,0
571,869,0,1,1,0,0,1,3,5,0,0
571,870,0,3,2,5177,1,2,8,5,0,0
571,871,1,3,2,5676,0,2,6,5,0,0
571,872,1,4,2,11309,1,2,6,5,0,0
571,873,0,7,1,182,0,4,5,5,0,0
572,874,0,1,1,0,0,1,3,5,0,0
572,875,0,3,2,5177,1,2,8,5,0,0
572,876,1,3,2,5676,0,2,6,5,0,0
572,877,1,4,2,11309,1,2,6,5,0,0
572,878,0,7,1,182,0,4,5,5,0,0
573,879,1,2,2,5947,0,2,6,3,0,0
573,880,0,2,1,5202,0,2,5,3,0,0
573,881,0,7,4,3439,0,4,10,3,0,0
574,882,1,2,2,5947,0,2,6,3,0,0
574,883,0,2,1,5202,0,2,5,3,0,0
574,884,0,7,4,3439,0,4,10,3,0,0
575,885,1,2,2,5947,0,2,6,3,0,0
575,886,0,2,1,5202,0,2,5,3,0,0
575,887,0,7,4,3439,0,4,10,3,0,0
576,888,1,2,2,5947,0,2,6,3,0,0
576,889,0,2,1,5202,0,2,5,3,0,0
576,890,0,7,4,3439,0,4,10,3,0,0
577,891,1,2,2,5947,0,2,6,3,0,0
577,892,0,2,1,5202,0,2,5,3,0,0
577,893,0,7,4,3439,0,4,10,3,0,0
578,894,1,2,2,5947,0,2,6,3,0,0
578,895,0,2,1,5202,0,2,5,3,0,0
578,896,0,7,4,3439,0,4,10,3,0,0
579,897,1,2,2,5947,0,2,6,3,0,0
579,898,0,2,1,5202,0,2,5,3,0,0
579,899,0,7,4,3439,0,4,10,3,0,0
580,900,1,2,2,5947,0,2,6,3,0,0
580,901,0,2,1,5202,0,2,5,3,0,0
580,902,0,7,4,3439,0,4,10,3,0,0
581,903,1,2,2,5947,0,2,6,3,0,0
581,904,0,2,1,5202,0,2,5,3,0,0
581,905,0,7,4,3439,0,4,10,3,0,0
582,906,1,2,2,5947,0,2,6,3,0,0
582,907,0,2,1,5202,0,2,5,3,0,0
582,908,0,7,4,3439,0,4,10,3,0,0
583,909,1,2,2,5947,0,2,6,3,0,0
583,910,0,2,1,5202,0,2,5,3,0,0
583,911,0,7,4,3439,0,4,10,3,0,0
584,912,1,2,2,5947,0,2,6,3,0,0
584,913,0,2,1,5202,0,2,5,3,0,0
584,914,0,7,4,3439,0,4,10,3,0,0
585,915,1,2,2,5947,0,2,6,3,0,0
585,916,0,2,1,5202,0,2,5,3,0,0
585,917,0,7,4,3439,0,4,10,3,0,0
586,918,1,2,2,5947,0,2,6,3,0,0
586,919,0,2,1,5202,0,2,5,3,0,0
586,920,0,7,4,3439,0,4,10,3,0,0
587,921,1,3,1,3273,1,2,5,5,0,0
587,922,0,3,4,3167,0,2,10,5,0,0
587,923,1,4,4,34238,0,2,10,5,0,0
587,924,0,7,4,1778,0,4,10,5,0,0
587,925,1,7,2,1208,0,4,8,5,0,0
588,926,1,3,1,3273,1,2,5,5,0,0
588,927,0,3,4,3167,0,2,10,5,0,0
588,928,1,4,4,34238,0,2,10,5,0,0
588,929,0,7,4,1778,0,4,10,5,0,0
588,930,1,7,2,1208,0,4,8,5,0,0
589,931,1,3,1,3273,1,2,5,5,0,0
589,932,0,3,4,3167,0,2,10,5,0,0
589,933,1,4,4,34238,0,2,10,5,0,0
589,934,0,7,4,1778,0,4,10,5,0,0
589,935,1,7,2,1208,0,4,8,5,0,0
590,936,1,3,1,3273,1,2,5,5,0,0
590,937,0,3,4,3167,0,2,10,5,0,0
590,938,1,4,4,34238,0,2,10,5,0,0
590,939,0,7,4,1778,0,4,10,5,0,0
590,940,1,7,2,1208,0,4,8,5,0,0
591,941,1,3,1,3273,1,2,5,5,0,0
591,942,0,3,4,3167,0,2,10,5,0,0
591,943,1,4,4,34238,0,2,10,5,0,0
591,944,0,7,4,1778,0,4,10,5,0,0
591,945,1,7,2,1208,0,4,8,5,0,0
592,946,1,3,1,3273,1,2,5,5,0,0
592,947,0,3,4,3167,0,2,10,5,0,0
592,948,1,4,4,34238,0,2,10,5,0,0
592,949,0,7,4,1778,0,4,10,5,0,0
592,950,1,7,2,1208,0,4,8,5,0,0
593,951,1,3,1,3273,1,2,5,5,0,0
593,952,0,3,4,3167,0,2,10,5,0,0
593,953,1,4,4,34238,0,2,10,5,0,0
593,954,0,7,4,1778,0,4,10,5,0,0
593,955,1,7,2,1208,0,4,8,5,0,0
594,956,1,3,1,3273,1,2,5,5,0,0
594,957,0,3,4,3167,0,2,10,5,0,0
594,958,1,4,4,34238,0,2,10,5,0,0
594,959,0,7,4,1778,0,4,10,5,0,0
594,960,1,7,2,1208,0,4,8,5,0,0
595,961,1,3,1,3273,1,2,5,5,0,0
595,962,0,3,4,3167,0,2,10,5,0,0
595,963,1,4,4,34238,0,2,10,5,0,0
595,964,0,7,4,1778,0,4,10,5,0,0
595,965,1,7,2,1208,0,4,8,5,0,0
596,966,1,3,1,3273,1,2,5,5,0,0
596,967,0,3,4,3167,0,2,10,5,0,0
596,968,1,4,4,34238,0,2,10,5,0,0
596,969,0,7,4,1778,0,4,10,5,0,0
596,970,1,7,2,1208,0,4,8,5,0,0
597,971,1,3,1,3273,1,2,5,5,0,0
597,972,0,3,4,3167,0,2,10,5,0,0
597,973,1,4,4,34238,0,2,10,5,0,0
597,974,0,7,4,1778,0,4,10,5,0,0
597,975,1,7,2,1208,0,4,8,5,0,0
598,976,1,3,1,3273,1,2,5,5,0,0
598,977,0,3,4,3167,0,2,10,5,0,0
598,978,1,4,4,34238,0,2,10,5,0,0
598,979,0,7,4,1778,0,4,10,5,0,0
598,980,1,7,2,1208,0,4,8,5,0,0
599,981,1,3,1,3273,1,2,5,5,0,0
599,982,0,3,4,3167,0,2,10,5,0,0
599,983,1,4,4,34238,0,2,10,5,0,0
599,984,0,7,4,1778,0,4,10,5,0,0
599,985,1,7,2,1208,0,4,8,5,0,0
600,986,1,3,1,3273,1,2,5,5,0,0
600,987,0,3,4,3167,0,2,10,5,0,0
600,988,1,4,4,34238,0,2,10,5,0,0
600,989,0,7,4,1778,0,4,10,5,0,0
600,990,1,7,2,1208,0,4,8,5,0,0
601,991,1,3,1,3273,1,2,5,5,0,0
601,992,0,3,4,3167,0,2,10,5,0,0
601,993,1,4,4,34238,0,2,10,5,0,0
601,994,0,7,4,1778,0,4,10,5,0,0
601,995,1,7,2,1208,0,4,8,5,0,0
602,996,1,3,1,3273,1,2,5,5,0,0
602,997,0,3,4,3167,0,2,10,5,0,0
602,998,1,4,4,34238,0,2,10,5,0,0
602,999,0,7,4,1778,0,4,10,5,0,0
602,1000,1,7,2,1208,0,4,8,5,0,0
603,1001,1,3,1,3273,1,2,5,5,0,0
603,1002,0,3,4,3167,0,2,10,5,0,0
603,1003,1,4,4,34238,0,2,10,5,0,0
603,1004,0,7,4,1778,0,4,10,5,0,0
603,1005,1,7,2,1208,0,4,8,5,0,0
604,1006,1,3,1,3273,1,2,5,5,0,0
604,1007,0,3,4,3167,0,2,10,5,0,0
604,1008,1,4,4,34238,0,2,10,5,0,0
604,1009,0,7,4,1778,0,4,10,5,0,0
604,1010,1,7,2,1208,0,4,8,5,0,0
605,1011,1,3,1,3273,1,2,5,5,0,0
605,1012,0,3,4,3167,0,2,10,5,0,0
605,1013,1,4,4,34238,0,2,10,5,0,0
605,1014,0,7,4,1778,0,4,10,5,0,0
605,1015,1,7,2,1208,0,4,8,5,0,0
606,1016,1,3,1,3273,1,2,5,5,0,0
606,1017,0,3,4,3167,0,2,10,5,0,0
606,1018,1,4,4,34238,0,2,10,5,0,0
606,1019,0,7,4,1778,0,4,10,5,0,0
606,1020,1,7,2,1208,0,4,8,5,0,0
607,1021,1,3,1,3273,1,2,5,5,0,0
607,1022,0,3,4,3167,0,2,10,5,0,0
607,1023,1,4,4,34238,0,2,10,5,0,0
607,1024,0,7,4,1778,0,4,10,5,0,0
607,1025,1,7,2,1208,0,4,8,5,0,0
608,1026,1,3,1,3273,1,2,5,5,0,0
608,1027,0,3,4,3167,0,2,10,5,0,0
608,1028,1,4,4,34238,0,2,10,5,0,0
608,1029,0,7,4,1778,0,4,10,5,0,0
608,1030,1,7,2,1208,0,4,8,5,0,0
609,1031,1,3,1,3273,1,2,5,5,0,0
609,1032,0,3,4,3167,0,2,10,5,0,0
609,1033,1,4,4,34238,0,2,10,5,0,0
609,1034,0,7,4,1778,0,4,10,5,0,0
609,1035,1,7,2,1208,0,4,8,5,0,0
610,1036,1,3,1,3273,1,2,5,5,0,0
610,1037,0,3,4,3167,0,2,10,5,0,0
610,1038,1,4,4,34238,0,2,10,5,0,0
610,1039,0,7,4,1778,0,4,10,5,0,0
610,1040,1,7,2,1208,0,4,8,5,0,0
611,1041,1,3,1,3273,1,2,5,5,0,0
611,1042,0,3,4,3167,0,2,10,5,0,0
611,1043,1,4,4,34238,0,2,10,5,0,0
611,1044,0,7,4,1778,0,4,10,5,0,0
611,1045,1,7,2,1208,0,4,8,5,0,0
612,1046,1,3,1,3273,1,2,5,5,0,0
612,1047,0,3,4,3167,0,2,10,5,0,0
612,1048,1,4,4,34238,0,2,10,5,0,0
612,1049,0,7,4,1778,0,4,10,5,0,0
612,1050,1,7,2,1208,0,4,8,5,0,0
613,1051,1,3,1,3273,1,2,5,5,0,0
613,1052,0,3,4,3167,0,2,10,5,0,0
613,1053,1,4,4,34238,0,2,10,5,0,0
613,1054,0,7,4,1778,0,4,10,5,0,0
613,1055,1,7,2,1208,0,4,8,5,0,0
614,1056,1,3,1,3273,1,2,5,5,0,0
614,1057,0,3,4,3167,0,2,10,5,0,0
614,1058,1,4,4,34238,0,2,10,5,0,0
614,1059,0,7,4,1778,0,4,10,5,0,0
614,1060,1,7,2,1208,0,4,8,5,0,0
615,1061,1,3,1,3273,1,2,5,5,0,0
615,1062,0,3,4,3167,0,2,10,5,0,0
615,1063,1,4,4,34238,0,2,10,5,0,0
615,1064,0,7,4,1778,0,4,10,5,0,0
615,1065,1,7,2,1208,0,4,8,5,0,0
616,1066,1,3,1,3273,1,2,5,5,0,0
616,1067,0,3,4,3167,0,2,10,5,0,0
616,1068,1,4,4,34238,0,2,10,5,0,0
616,1069,0,7,4,1778,0,4,10,5,0,0
616,1070,1,7,2,1208,0,4,8,5,0,0
617,1071,1,3,1,3273,1,2,5,5,0,0
617,1072,0,3,4,3167,0,2,10,5,0,0
617,1073,1,4,4,34238,0,2,10,5,0,0
617,1074,0,7,4,1778,0,4,10,5,0,0
617,1075,1,7,2,1208,0,4,8,5,0,0
618,1076,1,3,1,3273,1,2,5,5,0,0
618,1077,0,3,4,3167,0,2,10,5,0,0
618,1078,1,4,4,34238,0,2,10,5,0,0
618,1079,0,7,4,1778,0,4,10,5,0,0
618,1080,1,7,2,1208,0,4,8,5,0,0
619,1081,1,3,1,3273,1,2,5,5,0,0
619,1082,0,3,4,3167,0,2,10,5,0,0
619,1083,1,4,4,34238,0,2,10,5,0,0
619,1084,0,7,4,1778,0,4,10,5,0,0
619,1085,1,7,2,1208,0,4,8,5,0,0
620,1086,1,3,1,3273,1,2,5,5,0,0
620,1087,0,3,4,3167,0,2,10,5,0,0
620,1088,1,4,4,34238,0,2,10,5,0,0
620,1089,0,7,4,1778,0,4,10,5,0,0
620,1090,1,7,2,1208,0,4,8,5,0,0
621,1091,1,3,1,3273,1,2,5,5,0,0
621,1092,0,3,4,3167,0,2,10,5,0,0
621,1093,1,4,4,34238,0,2,10,5,0,0
621,1094,0,7,4,1778,0,4,10,5,0,0
621,1095,1,7,2,1208,0,4,8,5,0,0
622,1096,1,3,1,3273,1,2,5,5,0,0
622,1097,0,3,4,3167,0,2,10,5,0,0
622,1098,1,4,4,34238,0,2,10,5,0,0
622,1099,0,7,4,1778,0,4,10,5,0,0
622,1100,1,7,2,1208,0,4,8,5,0,0
623,1101,1,3,1,3273,1,2,5,5,0,0
623,1102,0,3,4,3167,0,2,10,5,0,0
623,1103,1,4,4,34238,0,2,10,5,0,0
623,1104,0,7,4,1778,0,4,10,5,0,0
623,1105,1,7,2,1208,0,4,8,5,0,0
624,1106,1,3,1,3273,1,2,5,5,0,0
624,1107,0,3,4,3167,0,2,10,5,0,0
624,1108,1,4,4,34238,0,2,10,5,0,0
624,1109,0,7,4,1778,0,4,10,5,0,0
624,1110,1,7,2,1208,0,4,8,5,0,0
625,1111,1,3,1,3273,1,2,5,5,0,0
